Number of CPU,Check available CPU and limit,Load Model,Prepare data,Run Inference,Inference per Image,Total Time,Batch size,Number of SM
16,4.57763671875e-05,4.902499198913574,103.4095447063446,1.170163869857788,0.0011427381541579,110.74137878417967,1024,72
32,0.000150442123413,5.061846733093262,103.69955945014954,1.148000955581665,0.0011210946831852,111.15451765060423,1024,72
48,0.0001842975616455,5.012875080108643,103.46617817878725,1.8616809844970703,0.0018180478364229,111.64304614067078,1024,72
2,0.0001711845397949,9.828354835510254,0.916306495666504,0.0084948539733886,0.0042474269866943,11.190919876098633,2,60
4,3.5762786865234375e-05,5.473454236984253,0.7974045276641846,0.0076265096664428,0.0038132548332214,6.496150016784668,2,60
8,3.2901763916015625e-05,4.90627908706665,0.89093017578125,0.0078582286834716,0.0039291143417358,6.004727840423584,2,60
16,3.409385681152344e-05,5.555164813995361,0.9508211612701416,0.0075567960739135,0.0037783980369567,6.724109411239624,2,60
32,9.41753387451172e-05,5.038273811340332,0.9419338703155518,0.0075655698776245,0.0037827849388122,6.18232536315918,2,60
48,8.749961853027344e-05,4.833163261413574,0.8311221599578857,0.00776207447052,0.00388103723526,5.889889478683472,2,60
2,0.0001266002655029,6.676519393920898,1.3914337158203125,0.0088194131851196,0.0022048532962799,8.402483463287354,4,60
4,4.935264587402344e-05,4.876114130020142,1.0347778797149658,0.0080739498138427,0.0020184874534606,6.129227161407471,4,60
8,3.266334533691406e-05,5.109659433364868,1.0964689254760742,0.0081568002700805,0.0020392000675201,6.429186582565308,4,60
16,3.743171691894531e-05,5.140600681304932,1.0573670864105225,0.0081504106521606,0.0020376026630401,6.406943321228027,4,60
32,7.987022399902344e-05,5.157147645950317,1.0056679248809814,0.0081092596054077,0.0020273149013519,6.376702070236206,4,60
48,7.867813110351562e-05,4.8692498207092285,0.9630887508392334,0.0081719875335693,0.0020429968833923,6.044631242752075,4,60
2,0.0001671314239501,5.753938436508179,1.5080604553222656,0.0139058828353881,0.0017382353544235,7.655814170837402,8,60
4,3.9577484130859375e-05,4.825940847396851,1.4811220169067385,0.0140212059020996,0.0017526507377624,6.600558280944824,8,60
8,3.790855407714844e-05,5.038004398345947,1.6108317375183103,0.0139023780822753,0.0017377972602844,6.973685503005981,8,60
16,3.3855438232421875e-05,5.075825452804565,1.656322717666626,0.0139566659927368,0.0017445832490921,7.02979302406311,8,60
32,7.748603820800781e-05,4.971707105636597,1.4829246997833252,0.0139472246170043,0.0017434030771255,6.73727822303772,8,60
48,6.4849853515625e-05,4.6854088306427,1.4493138790130615,0.0139536142349243,0.0017442017793655,6.4024739265441895,8,60
2,0.0001816749572753,6.7504706382751465,2.884872913360596,0.0234318256378173,0.0014644891023635,10.188077211380005,16,60
4,3.552436828613281e-05,5.049364805221558,2.5144193172454834,0.0233558654785156,0.0014597415924072,7.9676923751831055,16,60
8,3.457069396972656e-05,5.212941408157349,2.4666004180908203,0.0233712196350097,0.0014607012271881,8.061244010925293,16,60
16,3.719329833984375e-05,5.2452168464660645,2.2374966144561768,0.0234461307525634,0.0014653831720352,7.849432706832886,16,60
32,0.0001075267791748,5.176898717880249,2.304971933364868,0.0233659029006958,0.0014603689312934,7.874650239944458,16,60
48,9.846687316894533e-05,4.937559604644775,2.385922431945801,0.0233344554901123,0.001458403468132,7.702476501464844,16,60
2,0.0001006126403808,5.012993335723877,4.094124794006348,0.0425212621688842,0.0013287894427776,9.754462003707886,32,60
4,3.4809112548828125e-05,4.956820964813232,4.193715572357178,0.0423647880554199,0.0013238996267318,9.738049507141112,32,60
8,3.2901763916015625e-05,5.075350761413574,4.457305192947388,0.0425992965698242,0.001331228017807,10.137953519821169,32,60
16,3.5762786865234375e-05,4.900668859481812,3.854503870010376,0.0423433780670166,0.0013232305645942,9.35191297531128,32,60
32,7.104873657226562e-05,5.007961273193359,4.0788867473602295,0.0423148870468139,0.0013223402202129,9.700629949569702,32,60
48,0.0001106262207031,5.087216138839722,4.093775510787964,0.0424095869064331,0.001325299590826,9.779627084732056,32,60
2,0.0001790523529052,5.859490394592285,9.998343467712402,0.0810044050216674,0.0012656938284635,16.861901998519897,64,60
4,3.8623809814453125e-05,5.037144899368286,7.275745868682861,0.0805453300476074,0.0012585207819938,13.325588464736938,64,60
