Number of CPU,Check available CPU and limit,Load Model,Prepare data,Run Inference,Inference per Image,Total Time,Batch size,Number of SM
48,5.841255187988281e-05,6.064445018768311,1.1838159561157229,0.7689526081085205,0.1922381520271301,18.26585578918457,4,50
2,8.988380432128906e-05,6.220000267028809,2.083031177520752,0.5994270443916321,0.074928380548954,19.9666211605072,8,50
4,3.2901763916015625e-05,5.776861906051636,1.7728898525238037,0.6012287735939026,0.0751535966992378,19.20161390304565,8,50
8,4.553794860839844e-05,6.250078439712524,1.959594488143921,0.6013140082359314,0.0751642510294914,19.861713647842407,8,50
16,3.266334533691406e-05,6.102077722549439,1.8253300189971924,0.6019300818443298,0.0752412602305412,19.585978746414185,8,50
32,4.1961669921875e-05,6.1322407722473145,1.6636614799499512,0.6015326380729675,0.0751915797591209,19.44459724426269,8,50
48,4.744529724121094e-05,5.841780185699463,1.6195690631866455,0.6017720103263855,0.0752215012907981,19.11293840408325,8,50
2,0.0001723766326904,6.869913101196289,3.487890243530273,0.0301450490951538,0.0018840655684471,24.459314584732056,16,50
4,3.0517578125e-05,5.916926860809326,2.8344838619232178,0.0110571384429931,0.000691071152687,22.85242486000061,16,50
8,3.528594970703125e-05,5.817295789718628,2.6279804706573486,0.0109524726867675,0.0006845295429229,22.54912233352661,16,50
16,3.361701965332031e-05,5.739401340484619,2.6620192527771,0.0108839273452758,0.0006802454590797,22.500247955322266,16,50
32,4.76837158203125e-05,5.606329917907715,2.806559085845948,0.0106818675994873,0.0006676167249679,22.514288663864136,16,50
48,4.673004150390625e-05,5.830885648727417,2.606429100036621,0.0106036663055419,0.0006627291440963,22.538964986801147,16,50
2,0.0001838207244873,5.581769704818726,6.128300666809082,1.062632727622986,0.5313163638114929,28.43451166152954,2,40
4,3.314018249511719e-05,6.13879656791687,1.1823949813842771,1.0671523094177249,0.5335761547088623,24.04824137687683,2,40
8,5.1021575927734375e-05,6.081901788711548,1.1802566051483154,1.0688794374465942,0.5344397187232971,24.007136344909668,2,40
16,3.671646118164063e-05,5.617840051651001,1.0944247245788574,1.0723159790039063,0.5361579895019531,23.516292333602905,2,40
32,6.055831909179688e-05,5.974003553390503,1.4536287784576416,1.072658157348633,0.5363290786743165,24.23711204528809,2,40
48,5.4836273193359375e-05,5.913880348205566,1.0518932342529297,1.0723415613174438,0.5361707806587219,23.765557765960693,2,40
2,0.0001587867736816,7.413097620010376,1.428006649017334,2.1415838599205017,0.5353959649801254,39.51603364944458,4,40
4,3.62396240234375e-05,6.102126598358154,1.4355676174163818,2.143414855003357,0.5358537137508392,38.21468591690064,4,40
8,3.314018249511719e-05,6.115450620651245,1.3654053211212158,2.14289253950119,0.5357231348752975,38.15295386314392,4,40
16,3.838539123535156e-05,6.03657865524292,1.6712627410888672,2.142624109983444,0.535656027495861,38.37481999397278,4,40
32,4.363059997558594e-05,5.73085355758667,1.457181453704834,2.142741203308105,0.5356853008270264,37.85800695419312,4,40
48,4.887580871582031e-05,5.5470521450042725,1.5046606063842771,2.14333900809288,0.5358347520232201,37.72040367126465,4,40
2,0.0001559257507324,7.031257629394531,2.1741511821746826,1.5575420260429382,0.1946927532553672,39.58643913269043,8,40
4,3.170967102050781e-05,5.8771281242370605,2.051104784011841,1.5720290541648865,0.1965036317706108,38.30466985702515,8,40
8,3.218650817871094e-05,5.923454999923706,1.7975051403045654,1.5725234746932983,0.1965654343366623,38.09141683578491,8,40
16,3.218650817871094e-05,5.7457661628723145,1.809990644454956,1.571848452091217,0.1964810565114021,37.92726922035217,8,40
32,4.172325134277344e-05,6.007968425750732,2.116594791412353,1.57119482755661,0.1963993534445762,38.49293875694275,8,40
48,6.055831909179688e-05,5.592065334320068,2.069741725921631,1.5718090534210205,0.1964761316776275,38.02929139137268,8,40
2,0.0001494884490966,6.641616582870483,3.443113088607788,0.0272986888885498,0.0017061680555343,46.99690890312195,16,40
4,3.314018249511719e-05,6.054818153381348,3.014007329940796,0.0109897851943969,0.0006868615746498,45.9743869304657,16,40
8,3.075599670410156e-05,6.473111391067505,2.605515956878662,0.0110687017440795,0.0006917938590049,45.99448609352112,16,40
16,3.552436828613281e-05,6.346879243850708,2.6473641395568848,0.0113133192062377,0.0007070824503898,45.897241830825806,16,40
32,6.031990051269531e-05,5.753103733062744,2.7628815174102783,0.0112004280090332,0.0007000267505645,45.42436408996582,16,40
48,4.291534423828125e-05,5.840036630630493,2.666241407394409,0.01125025749206543,0.0007031410932540894,45.39310956001282,16,40
